Column1;Column2;Column3;Column4;Column5;Column6;;;;;
76;201909726394363;4 Eggendart Lane;$0.49;Basil - Fresh;1706177607;;;;;
138;3565266186703573;20 Bonner Point;$7.82;Chocolate Bar - Coffee Crisp;1706177608;;;;;
199;30196052285798;6918 Clemons Plaza;$7.05;Bay Leaf Fresh;1706177608;;;;;
80;3536333499522722;14895 Northwestern Pass;$1.65;Lemonade - Strawberry, 591 Ml;1706177608;;;;;
85;3581850565797130;30140 Orin Place;$3.99;Fenngreek Seed;1706177608;;;;;
119;3547084177658083;35 Eagan Drive;$0.26;Tomatoes - Heirloom;1706177609;;;;;
132;3567942328638483;1 Washington Lane;$4.59;Spaghetti Squash;1706177609;;;;;
190;560224227519968434;3755 Toban Street;$1.94;Juice - Apple Cider;1706177609;;;;;
60;3557529731391503;27686 8th Hill;$0.10;Bread Cranberry Foccacia;1706177609;;;;;
43;560222489032747693;8094 Welch Avenue;$3.28;Carbonated Water - Strawberry;1706177610;;;;;
92;5610362609266437;3705 Magdeline Alley;$9.65;Beer - Camerons Cream Ale;1706177610;;;;;
162;3545557959798641;014 Roxbury Terrace;$5.54;Veal - Sweetbread;1706177611;;;;;
187;6761314119958868606;2 Brickson Park Crossing;$9.79;Yogurt - Strawberry, 175 Gr;1706177611;;;;;
192;6333711861983895;75 Oxford Way;$6.31;Juice - Cranberry 284ml;1706177611;;;;;
59;3550845844610275;9480 Swallow Terrace;$8.07;Lemonade - Island Tea 591 Ml;1706177611;;;;;
119;5597178506225756;47 Darwin Hill;$7.22;Flower - Dish Garden;1706177612;;;;;
142;3552624973417994;87199 Charing Cross Pass;$1.50;Glucose;1706177612;;;;;
48;3559917482178740;203 Golf Crossing;$0.29;Oranges - Navel, 72;1706177612;;;;;
73;3534887289338633;83 Caliangt Hill;$8.38;Octopus;1706177612;;;;;
98;201712508105217;61795 Miller Drive;$7.50;Pork - Back Short Cut Boneless;1706177612;;;;;
93;560223045371812552;8 Harper Alley;$5.20;Rabbit - Whole;1706177613;;;;;
14;5602234982137909;57 Farragut Trail;$9.45;Turkey Tenderloin Frozen;1706177614;;;;;
150;5100141783324825;56037 Loomis Lane;$7.57;Peppercorns - Green;1706177614;;;;;
47;6334895409556161;5 Clemons Lane;$6.15;Bread - Crumbs Bulk;1706177614;;;;;
56;3569723396560991;719 Jay Alley;$8.23;Bag - Regular Kraft 20 Lb;1706177614;;;;;
23;3530769633752897;20506 Bowman Trail;$7.42;Evaporated Milk - Skim;1706177615;;;;;
197;3548417534247035;50591 Green Ridge Plaza;$4.32;Onions - Red Pearl;1706177616;;;;;
44;3545992576618023;92881 Springs Plaza;$1.51;Fenngreek Seed;1706177616;;;;;
47;58936620737826588;36764 Norway Maple Crossing;$2.29;Tart - Lemon;1706177616;;;;;
60;4903750729570611076;807 Rigney Road;$7.04;Bread - Bistro Sour;1706177616;;;;;
88;3562787907372391;2265 Corben Place;$3.55;Cookie Trail Mix;1706177616;;;;;
115;676717994962663360;33183 Glendale Court;$9.81;Flower - Carnations;1706177617;;;;;
41;30542340315618;1 Chinook Crossing;$4.06;Cheese - Asiago;1706177617;;;;;
48;30219629355702;12 Lotheville Drive;$1.60;Lobster - Live;1706177617;;;;;
55;6304587420705089739;55 Moulton Hill;$8.90;Milk - Buttermilk;1706177617;;;;;
77;5594049596412625;671 Blaine Crossing;$2.39;Orange Roughy 4/6 Oz;1706177617;;;;;
105;3534423655233925;66527 Westport Road;$5.60;Wine - Magnotta, Merlot Sr Vqa;1706177618;;;;;
115;6304002096297714;519 Granby Trail;$8.27;Nantucket - Kiwi Berry Cktl.;1706177618;;;;;
159;4905120087323433159;0401 Anniversary Pass;$4.72;Aspic - Amber;1706177618;;;;;
166;3532429929078816;123 Elgar Hill;$2.73;Star Fruit;1706177618;;;;;
192;3566044102011523;0701 Bluestem Trail;$8.49;Soup - Base Broth Chix;1706177618;;;;;
81;4844462707084434;88632 Crownhardt Lane;$3.50;Chinese Foods - Plain Fried Rice;1706177618;;;;;
169;3561317063162559;773 6th Lane;$9.34;Dish Towel;1706177619;;;;;
183;3528100558500869;7883 Coolidge Lane;$8.58;Wine - Red, Pinot Noir, Chateau;1706177619;;;;;
22;6331108261624975266;01 Manley Junction;$8.86;Bread - Ciabatta Buns;1706177619;;;;;
73;3549812464233204;7424 Westerfield Center;$6.32;Beef - Short Ribs;1706177619;;;;;
111;3580481154146447;42105 Carberry Park;$3.29;Pheasants - Whole;1706177620;;;;;
127;3575648185306144;68290 Kipling Park;$7.97;Eggroll;1706177620;;;;;
141;4917683337910381;8551 6th Terrace;$6.68;Shrimp - 16/20, Peeled Deviened;1706177620;;;;;
155;30276503350977;92 Express Lane;$8.90;Appetizer - Assorted Box;1706177620;;;;;
175;3549600109464718;4332 Stephen Park;$0.57;Beef - Inside Round;1706177620;;;;;
188;3570633818064927;1849 Utah Place;$1.52;Crush - Orange, 355ml;1706177620;;;;;
93;6763007368662215921;6 Hanover Road;$9.55;Bread - Raisin Walnut Pull;1706177620;;;;;
74;3539864541164136;97816 Brentwood Junction;$2.14;Orange - Canned Mandarin;1706177621;;;;;
179;560224506317686912;1768 Monterey Drive;$5.54;Bread - Roll, Italian;1706177622;;;;;
195;4911063449325247663;5 Hauk Place;$6.84;Tea - English Breakfast;1706177622;;;;;
196;5329394144213709;3 Veith Court;$2.31;Dooleys Toffee;1706177622;;;;;
54;374283539114389;68298 Onsgard Plaza;$9.66;Cheese - Brick With Onion;1706177622;;;;;
168;676761180200024707;7 Thierer Park;$2.74;Beef - Rouladin, Sliced;1706177623;;;;;
179;3558852701495164;999 Eagan Center;$4.51;Vermouth - White Cinzano;1706177623;;;;;
40;3581295030313552;51294 Lien Center;$0.01;Broom - Push;1706177623;;;;;
94;4474607651950;8233 Armistice Plaza;$3.68;Chip - Potato Dill Pickle;1706177623;;;;;
114;56022251174790373;1171 Lake View Street;$5.18;Yokaline;1706177624;;;;;
114;502062698829410613;76 Scoville Circle;$1.92;Lettuce - Iceberg;1706177624;;;;;
116;3589185016943930;776 Farragut Point;$9.15;Remy Red;1706177624;;;;;
12;3584470100074908;5 Manley Circle;$2.92;Cookie Choc;1706177624;;;;;
135;5100140794091993;19 Carey Way;$8.68;Kale - Red;1706177624;;;;;
138;3565064568610957;95 Karstens Terrace;$1.24;Beans - Green;1706177624;;;;;
149;201925271559218;787 Bluejay Crossing;$3.70;Coffee Caramel Biscotti;1706177624;;;;;
24;3579464516319814;96 Bellgrove Parkway;$1.77;Mushroom - Oyster, Fresh;1706177624;;;;;
101;3546314331899393;41 Sheridan Park;$5.91;Red Snapper - Fillet, Skin On;1706177625;;;;;
137;3579783987254535;22 Myrtle Drive;$4.45;Oysters - Smoked;1706177625;;;;;
188;3576604661265006;592 Center Parkway;$7.93;Parsnip;1706177625;;;;;
87;3537825713857395;50023 Monica Terrace;$8.71;Salt - Sea;1706177625;;;;;
14;5048370295639868;59252 Grim Point;$3.27;Beef - Striploin Aa;1706177626;;;;;
141;3581894026054285;627 Talmadge Pass;$3.45;Icecream - Dibs;1706177626;;;;;
192;3543043157095959;89 Waubesa Center;$3.45;Wine - Niagaravqa Reisling;1706177626;;;;;
33;5100174302962528;423 Monterey Center;$5.97;Bread Country Roll;1706177626;;;;;
39;3548492742694088;6 Hauk Lane;$3.38;Loquat;1706177626;;;;;
7;3578375950578023;40 Summer Ridge Terrace;$0.15;Wine - White, Riesling, Henry Of;1706177626;;;;;
122;3567239598413238;70248 Thackeray Place;$8.90;Beef - Flank Steak;1706177627;;;;;
137;5018213753455372593;52 Maywood Lane;$2.57;Crackers - Soda / Saltins;1706177627;;;;;
166;4844031086325682;68100 Lillian Lane;$7.69;Veal - Ground;1706177627;;;;;
181;3532925705865797;1 Green Terrace;$4.28;Baking Powder;1706177627;;;;;
60;560225840627873046;917 Chinook Court;$7.48;Beer - Mill St Organic;1706177627;;;;;
174;3540924767135546;53859 Charing Cross Drive;$4.66;Jam - Marmalade Orange;1706177628;;;;;
197;4405350274590324;15518 Fisk Pass;$7.01;Fond - Neutral;1706177628;;;;;
35;5100133379459669;57796 Pierstorff Junction;$9.84;Beef - Tenderlion, Center Cut;1706177628;;;;;
39;30274428412568;9 Dawn Trail;$1.99;Pan Grease;1706177628;;;;;
90;3532279084505933;06995 Blackbird Plaza;$2.12;Silicone Paper 16.5x24;1706177628;;;;;
164;3543526134765546;79 Bluejay Lane;$8.80;Bread - Bagels, Mini;1706177629;;;;;
17;3569926704594772;88657 Lyons Road;$7.99;Table Cloth 62x114 Colour;1706177629;;;;;
179;3585364507749015;3459 Mendota Park;$5.20;Butcher Twine 4r;1706177629;;;;;
39;4175007831688557;34945 Killdeer Circle;$5.78;Quail Eggs - Canned;1706177629;;;;;
61;4041591953294;7 Schurz Point;$7.27;Sauce - Sesame Thai Dressing;1706177629;;;;;
10;6706189521971184894;099 Messerschmidt Crossing;$0.79;Milk 2% 500 Ml;1706177630;;;;;
189;3579442002810264;826 Messerschmidt Circle;$8.34;Mussels - Cultivated;1706177630;;;;;
191;5048375741558133;17153 New Castle Terrace;$9.74;Bread - White Mini Epi;1706177630;;;;;
48;3555248911234860;5 American Park;$2.13;Bread Ww Cluster;1706177630;;;;;
70;3571895947124604;30818 Anniversary Center;$6.56;Peas - Pigeon, Dry;1706177630;;;;;
9;3536473278130212;847 Division Hill;$3.52;Bread - Corn Muffaleta Onion;1706177630;;;;;
98;3552341239826955;6 Autumn Leaf Pass;$1.61;Waffle Stix;1706177630;;;;;
10;30083860919687;736 Raven Plaza;$8.38;Soup - Cream Of Potato / Leek;1706177631;;;;;
113;3562533704687049;8632 Darwin Plaza;$8.46;Sprouts - Baby Pea Tendrils;1706177631;;;;;
156;4017952568822;46598 Bluestem Circle;$6.06;Cake Circle, Paprus;1706177631;;;;;
183;5210853775045088;2369 Mallory Avenue;$1.51;Tea - Camomele;1706177631;;;;;
200;3550237858668128;714 Ludington Circle;$4.42;Basil - Thai;1706177631;;;;;
12;4936506391703409;3 Crownhardt Pass;$0.47;Bandage - Fexible 1x3;1706177632;;;;;
156;5100174795024810;4856 Judy Lane;$3.50;Cinnamon Rolls;1706177632;;;;;
196;633354185719974189;84 Waywood Street;$9.36;Beef - Top Sirloin - Aaa;1706177632;;;;;
198;5100133592747056;0 Buell Avenue;$7.80;Pate - Cognac;1706177632;;;;;
30;3558372116962062;9188 Eastwood Alley;$5.86;Celery;1706177632;;;;;
51;372301921856961;07308 Shelley Plaza;$0.54;Paste - Black Olive;1706177632;;;;;
60;4175005873382451;51 Ridge Oak Center;$3.26;Potatoes - Fingerling 4 Oz;1706177632;;;;;
72;3578220127247310;319 Waywood Court;$1.70;Coffee - Dark Roast;1706177632;;;;;
155;3534869486053611;48 Ronald Regan Terrace;$0.47;Savory;1706177633;;;;;
62;50383003182784062;117 Michigan Plaza;$4.82;Bread - Crumbs Bulk;1706177633;;;;;
107;3568361641363175;90 Dwight Center;$9.63;Wine - Montecillo Rioja Crianza;1706177634;;;;;
130;5602241695172701;55247 Starling Pass;$9.89;Vector Energy Bar;1706177634;;;;;
152;3570885221349242;76 Carberry Park;$9.12;Cheese - Roquefort Pappillon;1706177634;;;;;
185;5563751293248023;5 Wayridge Alley;$8.92;Chocolate - Unsweetened;1706177634;;;;;
199;490574615734540333;060 International Drive;$8.93;Lemonade - Mandarin, 591 Ml;1706177634;;;;;
129;676704833841035462;23 Hanson Junction;$8.69;Dry Ice;1706177635;;;;;
18;3529584026694926;8061 Independence Circle;$0.43;Garlic - Elephant;1706177635;;;;;
187;3533047205745970;818 Grasskamp Junction;$3.87;Foam Cup 6 Oz;1706177635;;;;;
7;3540475582023557;6722 Warner Alley;$6.58;Shrimp - Tiger 21/25;1706177635;;;;;
151;3580446872122913;12196 Birchwood Place;$6.90;Dish Towel;1706177636;;;;;
186;5002351056162906;0 Pleasure Court;$8.78;Pail For Lid 1537;1706177636;;;;;
20;3544331880341868;24154 Burning Wood Court;$4.08;Cookies - Oreo, 4 Pack;1706177636;;;;;
24;3534463488295345;0368 Sachtjen Lane;$9.30;Pastry - Lemon Danish - Mini;1706177636;;;;;
142;4508312576516114;27 Declaration Junction;$4.42;Nantucket - Orange Mango Cktl;1706177637;;;;;
191;3556195448176537;0861 Forster Point;$3.34;Okra;1706177637;;;;;
41;3568242026882403;30 Reinke Hill;$0.06;Cape Capensis - Fillet;1706177637;;;;;
66;3558540699990979;9308 Johnson Place;$8.89;Anchovy Fillets;1706177637;;;;;
47;3563142708032597;989 Randy Plaza;$3.88;Wine - Coteaux Du Tricastin Ac;1706177638;;;;;
143;3579610185628725;78613 Elgar Pass;$9.81;Wine - White Cab Sauv.on;1706177639;;;;;
157;3549943833517595;896 Redwing Drive;$8.45;Pumpkin - Seed;1706177639;;;;;
180;5100174150972835;57 Duke Road;$6.81;Doilies - 5, Paper;1706177639;;;;;
89;5020411675070833293;52338 Oneill Plaza;$2.42;Cheese - Romano Grated;1706177639;;;;;
104;5249378230364150;28303 Shoshone Plaza;$5.48;Ice Cream - Turtles Stick Bar;1706177640;;;;;
133;3580944543801097;4736 Bunker Hill Alley;$6.13;Langers - Cranberry Cocktail;1706177640;;;;;
21;30246444560836;8 Dixon Place;$5.13;Icecream - Dibs;1706177640;;;;;
121;3557344190527948;83464 Bobwhite Drive;$4.09;Tea - Darjeeling Azzura;1706177641;;;;;
91;4026769743489322;4368 Banding Court;$0.97;Longos - Assorted Sandwich;1706177641;;;;;
151;201413121226064;4017 Carberry Pass;$2.12;Shrimp - Black Tiger 6 - 8;1706177642;;;;;
184;3541420380320341;74 Montana Lane;$2.64;Bread - Granary Small Pull;1706177642;;;;;
53;5100135571530411;12 Clove Junction;$9.03;Mushroom - Enoki Dry;1706177642;;;;;
76;67635958913252830;101 Canary Lane;$9.33;Chinese Lemon Pork;1706177642;;;;;
62;676138322809253297;8098 Milwaukee Park;$0.74;Lambcasing;1706177643;;;;;
101;6759179254209531;390 Sage Lane;$0.85;Sping Loaded Cup Dispenser;1706177644;;;;;
73;3532413278894916;74318 Sachtjen Center;$9.48;Tomatoes - Yellow Hot House;1706177644;;;;;
113;3562184052498033;67 Debra Circle;$1.10;Wine - Clavet Saint Emilion;1706177645;;;;;
136;3542016581912610;29267 Hudson Parkway;$4.94;Beer - Steamwhistle;1706177645;;;;;
200;3538790076920603;78674 Packers Circle;$6.67;Bagel - Whole White Sesame;1706177645;;;;;
79;3567916755757362;23 Huxley Pass;$6.94;Napkin White;1706177645;;;;;
17;3554696993632578;0899 Division Trail;$0.25;Soap - Hand Soap;1706177646;;;;;
77;6375812829132168;1848 Novick Point;$8.09;Chutney Sauce - Mango;1706177646;;;;;
98;5048375516364824;382 Butternut Circle;$9.28;Cabbage - Savoy;1706177646;;;;;
99;491176233949286815;50 Commercial Plaza;$8.01;Muffin - Mix - Bran And Maple 15l;1706177646;;;;;
138;4508526257695927;43492 Darwin Alley;$6.74;Drambuie;1706177647;;;;;
187;4913339242034072;22411 Pierstorff Center;$1.94;Pasta - Fett Alfredo, Single Serve;1706177647;;;;;
24;374622245129225;258 Di Loreto Parkway;$2.08;Oil - Shortening,liqud, Fry;1706177647;;;;;
82;3587039697155870;45682 Ryan Road;$5.55;Bamboo Shoots - Sliced;1706177647;;;;;
91;3538447046089510;0 Little Fleur Avenue;$3.21;Ecolab - Power Fusion;1706177647;;;;;
124;3570419361342146;2 School Circle;$6.64;Soup - Campbells Bean Medley;1706177648;;;;;
144;67637230180814181;6343 5th Alley;$2.04;Turkey - Breast, Double;1706177648;;;;;
33;5610417971207053307;70 Haas Plaza;$6.22;Peppercorns - Green;1706177648;;;;;
57;6759681930451825;45 Tennessee Park;$8.07;Turnip - Mini;1706177648;;;;;
151;3563241716900587;98 Canary Center;$5.67;Spring Roll Veg Mini;1706177649;;;;;
199;6387492465456506;604 Vermont Alley;$7.24;Tea - Green;1706177649;;;;;
3;4017954391942167;0 Jana Road;$1.27;Paper Cocktail Umberlla 80 - 180;1706177649;;;;;
33;5100130980932670;5 Schmedeman Parkway;$2.06;Cheese - Brick With Pepper;1706177649;;;;;
1;4936174257749643695;52202 Loeprich Hill;$8.19;Beef - Bones Cut - Up;1706177650;;;;;
106;56022323015038112;1331 Florence Drive;$0.96;Appetizer - Lobster Phyllo Roll;1706177650;;;;;
130;3580043243348341;75506 Becker Avenue;$8.96;Oil - Cooking Spray;1706177650;;;;;
15;3570932964629297;287 Hudson Crossing;$1.44;Wine - Peller Estates Late;1706177650;;;;;
163;4936937294725878;582 Vahlen Street;$7.68;Pepper - Chilli Seeds Mild;1706177650;;;;;
197;4041593005114159;65530 Lyons Plaza;$5.21;Pepper - Green, Chili;1706177650;;;;;
199;346254557983414;30542 Eastlawn Court;$0.10;Pork - Bacon,back Peameal;1706177650;;;;;
27;30408173550475;45696 Longview Avenue;$2.81;Carbonated Water - Cherry;1706177650;;;;;
141;337941894275832;6 Oneill Road;$8.46;Bread - White Unsliced;1706177651;;;;;
147;490375021602068567;5 Quincy Plaza;$6.46;Snapple Raspberry Tea;1706177651;;;;;
42;4917589126186275;7557 Talisman Way;$6.65;Wine - Pinot Noir Pond Haddock;1706177651;;;;;
73;50184151619680675;591 Sage Terrace;$4.26;Bar - Granola Trail Mix Fruit Nut;1706177651;;;;;
98;201818291569046;8276 Westerfield Park;$3.04;Calypso - Pineapple Passion;1706177651;;;;;
1;3581768011222588;09813 Russell Lane;$2.19;Wine - White, Colubia Cresh;1706177652;;;;;
155;3583333928858046;46 Buell Avenue;$7.09;Wine - Cahors Ac 2000 Clos;1706177652;;;;;
16;589380386067417506;38 Boyd Avenue;$6.06;Wasabi Powder;1706177652;;;;;
175;4026272426987563;787 Welch Avenue;$4.93;Muffin - Mix - Bran And Maple 15l;1706177652;;;;;
200;3539470665177639;14612 Hayes Point;$0.83;Lid - 3oz Med Rec;1706177652;;;;;
52;3584809425232115;34656 Mockingbird Street;$9.83;Nut - Chestnuts, Whole;1706177652;;;;;
15;3551425979409774;675 Macpherson Drive;$8.28;Cookie - Oatmeal;1706177653;;;;;
158;3549432104149460;79053 Fuller Point;$6.21;Bar Mix - Lime;1706177653;;;;;
163;3570899771512257;262 Longview Avenue;$4.17;Petite Baguette;1706177653;;;;;
171;676343603085552325;475 Ridge Oak Parkway;$9.32;Eggs - Extra Large;1706177653;;;;;
120;3551505984091822;0 Birchwood Terrace;$5.36;Wasabi Powder;1706177654;;;;;
176;3566045025424339;794 Scofield Trail;$0.87;Table Cloth 54x72 White;1706177654;;;;;
190;5048374961110089;0739 Mccormick Circle;$3.04;Coffee - French Vanilla Frothy;1706177654;;;;;
51;3586363718312380;233 Wayridge Park;$1.65;Cakes Assorted;1706177654;;;;;
64;5007660431502486;0034 Birchwood Plaza;$2.65;Steam Pan - Half Size Deep;1706177654;;;;;
7;5300445754442229;914 Browning Parkway;$9.27;Wine - Saint Emilion Calvet;1706177655;;;;;
73;5408499578151756;95421 Dunning Terrace;$1.70;Carbonated Water - Wildberry;1706177655;;;;;
9;5602219110761324;06 Sheridan Park;$9.38;Shrimp - Prawn;1706177655;;;;;
10;3567172044887079;2 Melvin Pass;$3.08;Wine - Touraine Azay - Le - Rideau;1706177656;;;;;
134;3534609702342640;50743 Continental Lane;$6.09;Pepper - Gypsy Pepper;1706177656;;;;;
154;63042127224737709;1561 Fulton Place;$8.75;Potatoes - Yukon Gold 5 Oz;1706177656;;;;;
198;3537655993928578;20 Goodland Trail;$0.89;Juice - Ocean Spray Cranberry;1706177656;;;;;
25;6759914587348139623;1 Emmet Drive;$8.80;Alize Sunset;1706177656;;;;;
123;6304924244358827;2411 Muir Court;$6.54;Pasta - Canelloni, Single Serve;1706177657;;;;;
80;67063671725693254;1 Straubel Center;$0.70;Clam - Cherrystone;1706177657;;;;;
87;5108755526835920;3751 Sutteridge Alley;$2.54;Breakfast Quesadillas;1706177657;;;;;
115;5010127621428430;777 Meadow Valley Point;$0.42;Table Cloth 62x114 White;1706177658;;;;;
30;36431939772427;9811 Burning Wood Court;$7.03;Chevere Logs;1706177658;;;;;
85;6371383888644414;482 Meadow Ridge Parkway;$8.52;Veal - Sweetbread;1706177658;;;;;
108;676237275457359537;90 Redwing Junction;$6.63;Crackers - Trio;1706177659;;;;;
153;4041598667624;5 Rusk Point;$3.37;Muffin Hinge - 211n;1706177659;;;;;
63;3579154909692519;67 Kings Place;$8.85;Garbag Bags - Black;1706177659;;;;;
92;3566410695324898;10 Tennyson Road;$2.07;The Pop Shoppe - Lime Rickey;1706177659;;;;;
172;3574030582979644;22796 Village Terrace;$6.22;Pork - Caul Fat;1706177660;;;;;
182;493652069050308017;09 Steensland Center;$9.59;Appetizer - Escargot Puff;1706177660;;;;;
185;3564665360218376;408 Macpherson Place;$4.51;Bay Leaf;1706177660;;;;;
23;3577087695709984;34 Lunder Trail;$4.35;Muffin Batt - Ban Dream Zero;1706177660;;;;;
100;6759765499133978779;1308 Dakota Road;$9.80;Cake Slab;1706177661;;;;;
132;4041593512578417;72 Gerald Parkway;$2.08;Jameson Irish Whiskey;1706177661;;;;;
169;4041372657833;6095 Logan Circle;$7.36;Tortillas - Flour, 10;1706177661;;;;;
52;5100175446850610;53 Hovde Street;$9.35;Jolt Cola - Electric Blue;1706177661;;;;;
130;56022458184591325;98828 Clemons Pass;$1.72;Cream - 10%;1706177662;;;;;
35;3554760673661727;3227 Namekagon Trail;$1.21;Rabbit - Frozen;1706177662;;;;;
139;30255922997527;8 Darwin Crossing;$1.16;Nantucket - Kiwi Berry Cktl.;1706177663;;;;;
141;374288939142492;2095 Continental Park;$3.88;Syrup - Monin, Swiss Choclate;1706177663;;;;;
152;3548523750332623;67952 Lakewood Gardens Drive;$7.34;Water - Spring Water 355 Ml;1706177664;;;;;
179;4905890909433155;81743 Portage Circle;$9.64;Cheese - Manchego, Spanish;1706177664;;;;;
32;3541591912260328;45576 Daystar Drive;$2.15;Bread - Sour Sticks With Onion;1706177664;;;;;
7;3580821097267075;07891 Valley Edge Crossing;$6.39;Ice - Clear, 300 Lb For Carving;1706177664;;;;;
91;5338193543914084;70 Schlimgen Center;$8.61;Buffalo - Tenderloin;1706177664;;;;;
105;6771103965889765;15530 Southridge Alley;$6.78;Pastry - Cherry Danish - Mini;1706177665;;;;;
111;677106465672735415;64 Sycamore Point;$5.44;Longos - Lasagna Beef;1706177665;;;;;
161;5602256343567151;9 American Center;$0.13;Temperature Recording Station;1706177665;;;;;
45;3564673259889927;5 Monica Plaza;$0.68;Wine - White, Concha Y Toro;1706177665;;;;;
118;3583409094804491;14490 Spohn Park;$1.01;Basil - Pesto Sauce;1706177666;;;;;
195;3578833001182187;8 Bultman Junction;$7.85;Wine - Tribal Sauvignon;1706177666;;;;;
26;4041597402676;664 Washington Park;$4.01;Appetizer - Seafood Assortment;1706177666;;;;;
173;5100133834696640;69424 Burning Wood Parkway;$1.17;Catfish - Fillets;1706177667;;;;;
53;3532427987683139;895 Spaight Center;$2.84;Monkfish Fresh - Skin Off;1706177667;;;;;
61;5007664186075656;95 Springview Pass;$0.27;Beans - Black Bean, Canned;1706177667;;;;;
78;4508081233700425;73 Westend Point;$9.41;Chinese Foods - Cantonese;1706177667;;;;;
